Host,Date,Time,Method,Endpoint,Protocol,Status Code,Content Size,No of Requests
1476059151,2023-02-17,09:38:11,4,400,6,7,146.0,1
3585395532,2023-02-17,09:38:15,4,10,6,0,5952.0,1
100662716,2023-02-17,09:40:09,4,10,6,0,5952.0,1
1730876180,2023-02-17,09:41:33,4,10,6,0,5952.0,2
2388494878,2023-02-17,09:48:18,0,0,0,6,150.0,11
2388494878,2023-02-17,09:48:19,4,89,6,7,146.0,11
2388494878,2023-02-17,09:48:23,4,10,6,0,5952.0,11
2388494878,2023-02-17,09:48:23,4,10,6,6,650.0,11
2388494878,2023-02-17,09:48:24,4,386,6,6,650.0,11
2388494878,2023-02-17,09:48:24,4,452,6,7,146.0,11
346640748,2023-02-17,10:16:30,4,480,6,7,146.0,1
2637026209,2023-02-17,10:19:40,4,265,6,0,548.0,3
2637026209,2023-02-17,10:19:41,4,280,6,7,548.0,3
2637026209,2023-02-17,10:19:41,4,450,6,0,62298.0,3
2818082165,2023-02-17,10:21:23,4,10,6,0,5952.0,8
2818082165,2023-02-17,10:21:24,8,8,7,6,150.0,8
2818082165,2023-02-17,10:21:25,4,177,6,0,491.0,8
2818082165,2023-02-17,10:21:26,4,176,6,0,1738.0,8
2818082165,2023-02-17,10:21:27,4,280,6,7,146.0,8
2415145644,2023-02-17,10:25:43,4,236,6,6,248.0,62
2401920564,2023-02-17,10:59:22,4,10,6,0,5952.0,1
3245750178,2023-02-17,11:05:11,4,10,6,0,5952.0,1
1730876196,2023-02-17,11:08:59,4,10,6,0,5952.0,4
2148435590,2023-02-17,11:17:24,4,10,6,0,5952.0,5
3116218090,2023-02-17,11:18:52,4,10,6,6,150.0,4
402351698,2023-02-17,11:41:39,4,10,6,0,5952.0,2
3118549559,2023-02-17,11:46:54,7,220,6,6,150.0,5
2401920566,2023-02-17,12:07:25,4,10,6,0,5952.0,2
2637026156,2023-02-17,12:24:46,4,265,6,0,548.0,6
2637026156,2023-02-17,12:24:46,4,450,6,0,62298.0,6
2637026156,2023-02-17,12:27:34,4,265,6,0,548.0,6
2637026156,2023-02-17,12:27:35,4,450,6,0,62298.0,6
2637026156,2023-02-17,12:27:40,4,265,6,0,548.0,6
2637026156,2023-02-17,12:27:43,4,450,6,0,62298.0,6
2388494878,2023-02-17,12:40:22,4,10,6,0,5952.0,11
3237072484,2023-02-17,12:48:04,4,10,6,0,5952.0,1
1965155279,2023-02-17,13:06:29,4,10,6,0,5952.0,2
1753448470,2023-02-17,13:18:25,4,10,6,6,248.0,1
2401920707,2023-02-17,13:21:48,4,10,6,0,5952.0,1
2401920700,2023-02-17,13:56:04,4,10,6,0,5952.0,2
2556019923,2023-02-17,14:01:19,4,52,6,0,5952.0,84
457695348,2023-02-17,14:06:53,0,0,0,6,150.0,2
3245749698,2023-02-17,14:14:23,4,10,6,0,5952.0,5
3515691998,2023-02-17,14:20:58,4,10,6,0,5952.0,4
3515691998,2023-02-17,14:20:59,4,280,6,7,548.0,4
3515687233,2023-02-17,14:21:09,4,10,6,0,5952.0,2
3515687233,2023-02-17,14:21:10,4,280,6,7,548.0,2
804982504,2023-02-17,14:34:38,4,10,6,0,5952.0,1
805181706,2023-02-17,14:34:39,4,67,6,7,548.0,1
805179579,2023-02-17,14:34:43,4,446,6,7,548.0,1
1476083723,2023-02-17,14:52:52,13,505,0,6,150.0,6
2733871380,2023-02-17,15:08:48,0,0,0,6,150.0,1
2556019923,2023-02-17,15:23:17,4,95,6,7,548.0,84
2148437282,2023-02-17,15:26:00,4,10,6,0,5952.0,7
1920438861,2023-02-17,15:47:23,4,400,6,7,146.0,1
2637637585,2023-02-17,16:07:55,4,10,6,0,5952.0,1
824447248,2023-02-17,16:35:24,4,10,6,0,5952.0,74
824447248,2023-02-17,16:35:24,4,181,6,0,161409.0,74
824447248,2023-02-17,16:35:24,4,187,6,0,92208.0,74
824447248,2023-02-17,16:35:24,4,197,6,0,20309.0,74
824447248,2023-02-17,16:35:24,4,191,6,0,3351.0,74
824447248,2023-02-17,16:35:24,4,183,6,0,63235.0,74
824447248,2023-02-17,16:35:24,4,179,6,0,26053.0,74
824447248,2023-02-17,16:35:24,4,306,6,0,106323.0,74
824447248,2023-02-17,16:35:24,4,175,6,0,35417.0,74
824447248,2023-02-17,16:35:24,4,194,6,0,110438.0,74
824447248,2023-02-17,16:35:24,4,307,6,0,956.0,74
824447248,2023-02-17,16:35:24,4,189,6,0,2532.0,74
824447248,2023-02-17,16:35:24,4,182,6,0,84378.0,74
824447248,2023-02-17,16:35:25,4,193,6,0,5020.0,74
824447248,2023-02-17,16:35:25,4,190,6,0,89476.0,74
824447248,2023-02-17,16:35:25,4,185,6,0,2406.0,74
824447248,2023-02-17,16:35:25,4,199,6,0,9028.0,74
824447248,2023-02-17,16:35:25,4,198,6,0,15022.0,74
824447248,2023-02-17,16:35:25,4,192,6,0,44342.0,74
824447248,2023-02-17,16:35:25,4,188,6,0,35445.0,74
824447248,2023-02-17,16:35:25,4,180,6,0,14690.0,74
824447248,2023-02-17,16:35:25,4,178,6,0,6330.0,74
824447248,2023-02-17,16:35:25,4,92,6,0,2729.0,74
824447248,2023-02-17,16:35:25,4,279,6,0,4212.0,74
824447248,2023-02-17,16:35:25,4,286,6,0,6789.0,74
824447248,2023-02-17,16:35:25,4,238,6,0,5487.0,74
824447248,2023-02-17,16:35:25,4,186,6,0,537868.0,74
824447248,2023-02-17,16:35:25,4,292,6,0,1629.0,74
824447248,2023-02-17,16:35:25,4,293,6,0,1588.0,74
824447248,2023-02-17,16:35:25,4,294,6,0,1642.0,74
824447248,2023-02-17,16:35:25,4,295,6,0,1636.0,74
824447248,2023-02-17,16:35:25,4,184,6,0,93260.0,74
824447248,2023-02-17,16:35:25,4,291,6,0,153088.0,74
824447248,2023-02-17,16:35:25,4,195,6,0,125268.0,74
824447248,2023-02-17,16:35:25,4,296,6,0,442343.0,74
824447248,2023-02-17,16:35:26,4,177,6,0,491.0,74
824447248,2023-02-17,16:35:34,4,10,6,0,5952.0,74
824447248,2023-02-17,16:35:34,4,181,6,0,161409.0,74
824447248,2023-02-17,16:35:34,4,191,6,0,3351.0,74
824447248,2023-02-17,16:35:34,4,197,6,0,20309.0,74
824447248,2023-02-17,16:35:34,4,187,6,0,92208.0,74
824447248,2023-02-17,16:35:34,4,194,6,0,110438.0,74
824447248,2023-02-17,16:35:34,4,183,6,0,63235.0,74
824447248,2023-02-17,16:35:34,4,179,6,0,26053.0,74
824447248,2023-02-17,16:35:34,4,175,6,0,35417.0,74
824447248,2023-02-17,16:35:34,4,307,6,0,956.0,74
824447248,2023-02-17,16:35:34,4,190,6,0,89476.0,74
824447248,2023-02-17,16:35:34,4,306,6,0,106323.0,74
824447248,2023-02-17,16:35:34,4,182,6,0,84378.0,74
824447248,2023-02-17,16:35:34,4,189,6,0,2532.0,74
824447248,2023-02-17,16:35:34,4,199,6,0,9028.0,74
824447248,2023-02-17,16:35:34,4,193,6,0,5020.0,74
824447248,2023-02-17,16:35:34,4,185,6,0,2406.0,74
824447248,2023-02-17,16:35:34,4,198,6,0,15022.0,74
824447248,2023-02-17,16:35:34,4,192,6,0,44342.0,74
824447248,2023-02-17,16:35:34,4,188,6,0,35445.0,74
824447248,2023-02-17,16:35:34,4,180,6,0,14690.0,74
824447248,2023-02-17,16:35:34,4,178,6,0,6330.0,74
824447248,2023-02-17,16:35:34,4,186,6,0,537868.0,74
824447248,2023-02-17,16:35:35,4,279,6,0,4212.0,74
824447248,2023-02-17,16:35:35,4,238,6,0,5487.0,74
824447248,2023-02-17,16:35:35,4,286,6,0,6789.0,74
824447248,2023-02-17,16:35:35,4,92,6,0,2729.0,74
824447248,2023-02-17,16:35:35,4,294,6,0,1642.0,74
824447248,2023-02-17,16:35:35,4,295,6,0,1636.0,74
824447248,2023-02-17,16:35:35,4,293,6,0,1588.0,74
824447248,2023-02-17,16:35:35,4,292,6,0,1629.0,74
824447248,2023-02-17,16:35:35,4,291,6,0,153088.0,74
824447248,2023-02-17,16:35:35,4,184,6,0,93260.0,74
824447248,2023-02-17,16:35:35,4,195,6,0,125268.0,74
824447248,2023-02-17,16:35:35,4,296,6,0,442343.0,74
824447248,2023-02-17,16:35:39,4,265,6,0,548.0,74
824447248,2023-02-17,16:35:40,4,450,6,0,62298.0,74
824447248,2023-02-17,16:35:40,4,280,6,7,548.0,74
1333542506,2023-02-17,16:47:22,11,570,0,6,150.0,1
2745988486,2023-02-17,17:19:00,4,10,6,0,5952.0,12
2745988486,2023-02-17,17:19:00,4,280,6,7,548.0,12
2745988486,2023-02-17,17:19:05,4,61,6,7,548.0,12
2745988486,2023-02-17,17:19:07,4,61,6,7,548.0,12
2745988486,2023-02-17,17:19:09,7,334,6,7,548.0,12
2745988486,2023-02-17,17:19:10,4,66,6,7,548.0,12
2745988486,2023-02-17,17:19:13,4,334,6,7,548.0,12
2745988486,2023-02-17,17:19:15,4,66,6,7,548.0,12
3079201056,2023-02-17,18:19:39,4,10,6,0,5952.0,198
3115618186,2023-02-17,18:23:59,4,223,6,7,548.0,5
1741372161,2023-02-17,18:47:33,4,10,6,0,5952.0,1
1844273890,2023-02-17,19:35:31,4,16,6,6,650.0,101
1844273890,2023-02-17,19:35:31,4,16,6,7,548.0,101
1806365966,2023-02-17,19:48:56,4,201,6,7,146.0,1
3079201056,2023-02-17,19:50:36,4,10,6,0,5952.0,198
3079201056,2023-02-17,19:53:28,4,10,6,0,5952.0,198
3079201056,2023-02-17,19:53:39,4,177,6,0,491.0,198
3079201056,2023-02-17,19:53:47,4,10,6,0,5952.0,198
2637307379,2023-02-17,19:59:41,4,265,6,0,548.0,1
2194880158,2023-02-17,20:05:34,4,10,6,0,5952.0,2
395505914,2023-02-17,20:07:11,4,10,6,0,5952.0,6
395505914,2023-02-17,21:02:59,4,10,6,0,5952.0,6
395505914,2023-02-17,21:02:59,4,10,6,0,5952.0,6
395505914,2023-02-17,21:03:01,4,62,6,7,146.0,6
395505914,2023-02-17,21:03:01,4,62,6,7,146.0,6
2556019923,2023-02-17,21:41:10,4,10,6,0,5952.0,84
1123077410,2023-02-17,21:47:28,0,0,0,6,150.0,6
737595394,2023-02-17,22:13:10,4,10,6,0,5952.0,4
2556019923,2023-02-17,22:28:00,4,52,6,0,5952.0,84
3245749714,2023-02-17,22:41:46,4,10,6,0,5952.0,1
1730876196,2023-02-17,23:09:16,4,10,6,0,5952.0,4
3237074440,2023-02-18,00:04:19,4,337,6,7,146.0,1
3334954766,2023-02-18,00:14:01,4,96,6,7,146.0,1
1783320806,2023-02-18,00:32:37,4,280,6,7,548.0,21
1783320806,2023-02-18,00:32:38,4,400,6,7,548.0,21
1783320806,2023-02-18,00:32:38,4,417,6,7,548.0,21
1783320806,2023-02-18,00:32:40,4,10,6,0,5952.0,21
1783320806,2023-02-18,00:32:42,4,177,6,0,491.0,21
1783320806,2023-02-18,00:32:43,4,193,6,0,5020.0,21
1783320806,2023-02-18,00:32:43,4,189,6,0,2532.0,21
1783320806,2023-02-18,00:32:44,4,182,6,0,84378.0,21
1783320806,2023-02-18,00:32:45,4,185,6,0,2406.0,21
1783320806,2023-02-18,00:32:45,4,306,6,0,106323.0,21
1783320806,2023-02-18,00:32:45,4,198,6,0,15022.0,21
1783320806,2023-02-18,00:32:47,4,188,6,0,35445.0,21
1783320806,2023-02-18,00:32:47,4,307,6,0,956.0,21
1783320806,2023-02-18,00:32:48,4,190,6,0,89476.0,21
1783320806,2023-02-18,00:32:48,4,180,6,0,14690.0,21
1783320806,2023-02-18,00:32:49,4,178,6,0,6330.0,21
1783320806,2023-02-18,00:32:50,4,199,6,0,9028.0,21
1783320806,2023-02-18,00:32:50,4,192,6,0,44342.0,21
1783320806,2023-02-18,00:32:52,4,417,6,7,548.0,21
1783320806,2023-02-18,00:32:52,4,400,6,7,548.0,21
2556019923,2023-02-18,00:52:18,4,95,6,7,548.0,84
2461936086,2023-02-18,01:46:16,4,85,6,6,248.0,2
2461936086,2023-02-18,01:46:17,4,87,6,6,248.0,2
3562257827,2023-02-18,02:49:08,4,10,6,0,5952.0,5
3562257827,2023-02-18,02:49:12,4,280,6,7,548.0,5
3562257827,2023-02-18,02:51:06,4,61,6,7,548.0,5
3562257827,2023-02-18,02:51:08,7,334,6,7,548.0,5
3562257827,2023-02-18,02:51:10,4,66,6,7,548.0,5
1020873542,2023-02-18,02:59:58,4,10,6,0,5952.0,11
402351690,2023-02-18,03:11:44,4,10,6,0,5952.0,5
1754805250,2023-02-15,03:40:39,6,10,5,6,248.0,2
2556019923,2023-02-15,03:49:29,4,299,6,7,548.0,84
2808330964,2023-02-15,04:22:57,4,10,6,0,5952.0,3
2808330964,2023-02-15,04:22:57,4,10,6,6,650.0,3
2808330964,2023-02-15,04:22:58,4,386,6,6,650.0,3
2556019923,2023-02-15,04:48:12,4,53,6,0,5952.0,84
2319769669,2023-02-15,04:48:42,4,321,6,7,548.0,3
2556019923,2023-02-15,04:49:54,4,52,6,0,5952.0,84
2556019923,2023-02-15,05:51:06,4,237,6,7,548.0,84
2552278179,2023-02-15,06:11:59,4,10,6,0,5952.0,18
2552278179,2023-02-15,06:12:14,4,177,6,0,491.0,18
2556019923,2023-02-15,06:12:20,4,57,6,7,548.0,84
2552278179,2023-02-15,06:12:26,4,400,6,7,146.0,18
2552278179,2023-02-15,06:12:38,4,417,6,7,146.0,18
760431087,2023-02-15,06:39:17,4,10,6,0,5952.0,1
760431481,2023-02-15,06:39:17,4,280,6,7,146.0,1
2556019923,2023-02-15,06:44:45,4,79,6,7,548.0,84
1806362382,2023-02-15,07:30:36,0,0,0,6,150.0,1
2556019923,2023-02-15,08:14:56,4,10,6,0,5952.0,84
3115618184,2023-02-15,08:39:38,4,10,6,0,5952.0,1
2556019923,2023-02-15,08:43:18,4,95,6,7,548.0,84
883396698,2023-02-15,08:56:25,4,10,6,0,5952.0,19
2148460692,2023-02-15,09:50:49,4,10,6,0,5952.0,13
2148460692,2023-02-15,09:51:14,4,177,6,0,491.0,13
2148460692,2023-02-15,09:51:18,4,400,6,7,146.0,13
2148460692,2023-02-15,09:51:21,4,417,6,7,146.0,13
2148460692,2023-02-15,09:51:25,4,178,6,0,6330.0,13
2148460692,2023-02-15,09:51:25,4,180,6,0,14690.0,13
2148460692,2023-02-15,09:51:25,4,188,6,0,35445.0,13
2148460692,2023-02-15,09:51:25,4,190,6,0,89476.0,13
2148460692,2023-02-15,09:51:25,4,306,6,0,106323.0,13
2148460692,2023-02-15,09:51:29,4,307,6,0,956.0,13
2148460692,2023-02-15,09:51:29,4,192,6,0,44342.0,13
2148460692,2023-02-15,09:51:29,4,182,6,0,84378.0,13
2148460692,2023-02-15,09:51:29,4,189,6,0,2532.0,13
2754877947,2023-02-15,10:00:48,4,10,6,0,5952.0,2
2754877947,2023-02-15,10:00:58,4,177,6,0,491.0,2
1737867275,2023-02-15,10:07:00,4,10,6,0,5952.0,1
2733871888,2023-02-15,10:36:47,4,201,6,7,146.0,1
883396665,2023-02-15,10:51:36,4,400,6,7,548.0,12
1055470500,2023-02-15,11:22:05,4,396,6,7,146.0,1
3237080583,2023-02-15,11:27:43,4,69,6,7,146.0,1
3237068814,2023-02-15,11:28:07,4,314,6,7,146.0,2
2807990845,2023-02-15,11:43:43,4,10,6,0,5952.0,6
2807990845,2023-02-15,11:43:44,4,10,6,0,5952.0,6
2807990845,2023-02-15,11:43:46,8,8,7,6,150.0,6
2807990845,2023-02-15,11:43:47,4,177,6,0,491.0,6
2807990845,2023-02-15,11:43:48,4,176,6,0,1738.0,6
2807990845,2023-02-15,11:43:49,4,280,6,7,146.0,6
2807990903,2023-02-15,11:48:29,4,10,6,0,5952.0,14
2807990903,2023-02-15,11:48:32,8,8,7,6,150.0,14
2807990903,2023-02-15,11:48:33,4,177,6,0,491.0,14
2807990903,2023-02-15,11:48:35,4,176,6,0,1738.0,14
2807990903,2023-02-15,11:48:36,4,280,6,7,146.0,14
804514292,2023-02-15,11:55:02,4,263,6,7,146.0,8
804514292,2023-02-15,11:55:03,7,262,6,7,146.0,8
804514292,2023-02-15,11:55:05,4,394,6,7,146.0,8
804514292,2023-02-15,11:55:06,7,393,6,7,146.0,8
804514292,2023-02-15,11:55:07,4,399,6,7,146.0,8
804514292,2023-02-15,11:55:08,7,398,6,7,146.0,8
804514292,2023-02-15,11:55:09,4,54,6,0,5952.0,8
804514292,2023-02-15,11:55:10,7,10,6,8,150.0,8
1920436619,2023-02-15,11:57:51,4,400,6,7,146.0,1
2556019923,2023-02-15,12:05:45,7,476,6,7,548.0,84
1987799382,2023-02-15,12:16:35,4,10,6,0,5952.0,29
3334954294,2023-02-15,12:20:35,4,10,6,0,5952.0,1
1123632510,2023-02-15,12:25:41,4,400,6,7,146.0,20
1123632485,2023-02-15,12:25:42,4,176,6,0,1738.0,3
1919672726,2023-02-15,12:27:22,4,10,6,0,5952.0,2
2556019923,2023-02-15,12:29:31,4,476,6,7,548.0,84
3237076754,2023-02-15,12:42:38,4,10,6,6,248.0,1
2818082092,2023-02-15,12:50:10,4,10,6,0,5952.0,6
2818082092,2023-02-15,12:50:11,4,10,6,0,5952.0,6
2818082092,2023-02-15,12:50:13,8,8,7,6,150.0,6
2818082092,2023-02-15,12:50:13,4,177,6,0,491.0,6
2818082092,2023-02-15,12:50:14,4,176,6,0,1738.0,6
2818082092,2023-02-15,12:50:15,4,280,6,7,146.0,6
1123632482,2023-02-15,13:08:43,4,10,6,0,5952.0,10
1123632482,2023-02-15,13:08:47,4,279,6,0,4212.0,10
1123632482,2023-02-15,13:08:48,4,286,6,0,6789.0,10
1123632482,2023-02-15,13:08:49,4,238,6,0,5487.0,10
1123632482,2023-02-15,13:08:49,4,92,6,0,2729.0,10
2556019923,2023-02-15,13:23:01,4,299,6,7,548.0,84
2297667443,2023-02-15,13:49:26,4,111,6,7,548.0,4
2297667443,2023-02-15,13:49:28,4,110,6,7,548.0,4
412007954,2023-02-15,13:53:24,4,225,6,7,146.0,3
760200431,2023-02-15,14:00:06,4,10,6,0,5952.0,1
2994759972,2023-02-15,14:34:26,4,10,6,0,5952.0,1
2556019923,2023-02-15,14:37:00,4,52,6,0,5952.0,84
1123632510,2023-02-15,14:38:43,4,10,6,0,5952.0,20
1123632510,2023-02-15,14:38:46,4,192,6,0,44342.0,20
1123632510,2023-02-15,14:38:47,4,180,6,0,14690.0,20
1123632482,2023-02-15,14:38:49,4,191,6,0,3351.0,10
1123632510,2023-02-15,14:38:49,4,189,6,0,2532.0,20
1123632510,2023-02-15,14:38:50,4,198,6,0,15022.0,20
1123632482,2023-02-15,14:38:51,4,183,6,0,63235.0,10
1123632510,2023-02-15,14:38:51,4,175,6,0,35417.0,20
1123632510,2023-02-15,14:38:52,4,238,6,0,5487.0,20
1123632510,2023-02-15,14:38:53,4,92,6,0,2729.0,20
1123632510,2023-02-15,14:38:54,4,286,6,0,6789.0,20
1123632510,2023-02-15,14:38:55,4,279,6,0,4212.0,20
3115618127,2023-02-15,14:48:25,4,223,6,7,548.0,4
879894740,2023-02-15,14:49:37,4,177,6,0,491.0,1
614210690,2023-02-15,15:10:36,4,10,5,0,5952.0,4
614210690,2023-02-15,15:10:42,4,177,6,0,491.0,4
614210690,2023-02-15,15:10:44,4,400,6,7,548.0,4
614210690,2023-02-15,15:10:48,4,43,6,7,548.0,4
614210693,2023-02-15,15:26:28,9,528,0,6,150.0,1
2556019923,2023-02-15,15:36:51,7,324,6,7,548.0,84
1783335879,2023-02-15,16:16:24,4,10,6,0,5952.0,1
1783337819,2023-02-15,16:17:32,4,10,6,0,5952.0,9
1783337819,2023-02-15,16:17:35,4,280,6,7,548.0,9
1783337819,2023-02-15,16:17:50,4,306,6,0,65081.0,9
1783337819,2023-02-15,16:18:00,4,306,6,0,106323.0,9
1783337819,2023-02-15,16:18:08,4,190,6,0,89476.0,9
1783337819,2023-02-15,16:18:12,4,189,6,0,2532.0,9
1783337819,2023-02-15,16:18:16,4,199,6,0,9028.0,9
1783337819,2023-02-15,16:18:19,4,198,6,0,15022.0,9
1783337819,2023-02-15,16:18:23,4,188,6,0,35445.0,9
2556019923,2023-02-15,16:20:09,4,237,6,7,548.0,84
1123632482,2023-02-15,16:33:24,4,10,6,0,5952.0,10
1123632485,2023-02-15,16:33:25,4,10,6,0,5952.0,3
1123632482,2023-02-15,16:33:52,4,194,6,0,110438.0,10
1123632482,2023-02-15,16:33:53,4,175,6,0,35417.0,10
1123632510,2023-02-15,16:33:54,4,191,6,0,3351.0,20
1123632510,2023-02-15,16:33:55,4,197,6,0,20309.0,20
1123632510,2023-02-15,16:33:56,4,183,6,0,63235.0,20
1123632510,2023-02-15,16:33:57,4,181,6,0,161409.0,20
1123632510,2023-02-15,16:33:58,4,179,6,0,26053.0,20
1123632510,2023-02-15,16:33:58,4,187,6,0,92208.0,20
1123632510,2023-02-15,16:33:59,4,179,6,0,26053.0,20
879894556,2023-02-15,17:07:10,4,177,6,0,491.0,5
2727247325,2023-02-15,17:08:49,4,10,6,0,5952.0,8
2727247325,2023-02-15,17:08:50,8,8,7,6,150.0,8
2727247325,2023-02-15,17:08:50,4,177,6,0,491.0,8
2727247325,2023-02-15,17:08:51,4,176,6,0,1738.0,8
2727247325,2023-02-15,17:08:52,4,280,6,7,146.0,8
2415145644,2023-02-15,17:14:16,4,236,6,6,248.0,62
2556019923,2023-02-15,17:18:03,7,57,6,7,548.0,84
2733871112,2023-02-15,17:32:17,4,96,6,7,146.0,1
3079201056,2023-02-15,17:55:44,4,10,6,0,5952.0,198
3079201056,2023-02-15,17:55:51,4,10,6,0,5952.0,198
3079201056,2023-02-15,17:55:59,4,177,6,0,491.0,198
3079201056,2023-02-15,17:56:03,4,10,6,0,5952.0,198
2556019923,2023-02-15,17:58:02,4,79,6,7,548.0,84
2556019923,2023-02-15,18:22:51,4,10,6,0,5952.0,84
3029695911,2023-02-15,18:44:46,4,10,6,0,5952.0,1
2415145644,2023-02-15,18:54:18,4,236,6,6,248.0,62
879894556,2023-02-15,19:11:36,4,177,6,0,491.0,5
2856365276,2023-02-15,19:16:10,4,10,6,0,5952.0,5
96260835,2023-02-15,19:21:37,0,0,0,6,150.0,6
96260835,2023-02-15,19:23:08,0,0,0,6,150.0,6
96260835,2023-02-15,19:24:15,4,558,6,6,650.0,6
3070493578,2023-02-15,19:29:16,0,0,0,6,150.0,1
2556019923,2023-02-15,19:36:37,4,10,6,0,5952.0,84
883396663,2023-02-15,19:51:48,4,400,6,7,548.0,3
883396698,2023-02-15,19:51:57,4,10,6,0,5952.0,19
2556019923,2023-02-15,20:08:22,7,221,6,6,150.0,84
602488436,2023-02-15,20:15:27,4,10,6,0,5952.0,2
2727247314,2023-02-15,20:55:10,4,10,6,0,5952.0,6
2727247314,2023-02-15,20:55:11,4,10,6,0,5952.0,6
2727247314,2023-02-15,20:55:12,8,8,7,6,150.0,6
2727247314,2023-02-15,20:55:13,4,177,6,0,491.0,6
1583758600,2023-02-15,20:55:14,4,10,6,0,5952.0,4
2727247314,2023-02-15,20:55:14,4,176,6,0,1738.0,6
2727247314,2023-02-15,20:55:15,4,280,6,7,146.0,6
2415143387,2023-02-15,21:01:46,5,10,6,0,0.0,2
2556019923,2023-02-15,21:08:06,4,10,6,0,5952.0,84
2556019923,2023-02-15,21:42:37,4,95,6,7,548.0,84
2783172667,2023-02-15,21:46:25,4,10,6,0,5952.0,4
2783172667,2023-02-15,21:46:26,4,177,6,0,491.0,4
2331442456,2023-02-15,22:17:12,4,400,6,7,548.0,1
2807992890,2023-02-15,22:29:43,4,10,6,0,5952.0,8
2807992890,2023-02-15,22:29:43,8,8,7,6,150.0,8
2807992890,2023-02-15,22:29:44,4,177,6,0,491.0,8
2807992890,2023-02-15,22:29:44,4,176,6,0,1738.0,8
2807992890,2023-02-15,22:29:45,4,280,6,7,146.0,8
883396665,2023-02-15,23:02:12,4,400,6,7,548.0,12
1583758602,2023-02-15,23:04:32,4,177,6,0,491.0,50
1583758602,2023-02-15,23:04:33,4,176,6,0,1738.0,50
1583758602,2023-02-15,23:04:34,4,10,6,0,5952.0,50
2415145644,2023-02-15,23:36:46,4,236,6,6,248.0,62
1806367254,2023-02-16,00:02:24,4,337,6,7,146.0,1
2807992889,2023-02-16,00:34:04,4,10,6,0,5952.0,12
2807992889,2023-02-16,00:34:04,4,10,6,0,5952.0,12
2807992889,2023-02-16,00:34:05,8,8,7,6,150.0,12
2807992889,2023-02-16,00:34:07,4,177,6,0,491.0,12
2807992889,2023-02-16,00:34:08,4,176,6,0,1738.0,12
2807992889,2023-02-16,00:34:08,4,280,6,7,146.0,12
2310593698,2023-02-16,01:02:31,4,269,6,7,146.0,19
2415145644,2023-02-16,01:16:02,4,236,6,6,248.0,62
3029695917,2023-02-16,01:34:26,4,10,6,0,5952.0,2
1844273890,2023-02-16,01:40:47,4,16,6,6,650.0,101
1844273890,2023-02-16,01:40:47,4,16,6,7,548.0,101
2637637394,2023-02-16,01:44:55,4,419,6,7,548.0,5
1583758600,2023-02-16,02:53:23,4,176,6,0,1738.0,4
1583758600,2023-02-16,02:53:23,4,177,6,0,491.0,4
1583758600,2023-02-16,02:53:24,4,10,6,0,5952.0,4
760759160,2023-02-13,03:44:29,7,214,6,3,169.0,102
760759160,2023-02-13,03:44:30,0,1,1,6,0.0,102
760759160,2023-02-13,04:18:19,7,214,6,3,169.0,102
760759160,2023-02-13,04:18:19,0,1,1,6,0.0,102
883396665,2023-02-13,04:22:46,4,400,6,3,169.0,12
883396698,2023-02-13,04:22:55,4,10,6,3,169.0,19
2415145644,2023-02-13,04:35:39,4,236,6,3,169.0,62
1540188818,2023-02-13,04:38:04,7,214,6,3,169.0,4
1540188818,2023-02-13,04:38:04,0,1,1,6,0.0,4
760759160,2023-02-13,04:45:31,7,214,6,3,169.0,102
760759160,2023-02-13,04:45:32,0,1,1,6,0.0,102
1334431510,2023-02-13,05:06:02,3,557,6,6,157.0,5
1540188818,2023-02-13,05:06:59,7,214,6,3,169.0,4
1540188818,2023-02-13,05:07:00,0,1,1,6,0.0,4
2471177301,2023-02-13,05:14:34,4,317,6,6,157.0,1
1836768646,2023-02-13,05:16:08,7,214,6,3,169.0,6
1836768646,2023-02-13,05:16:08,0,1,1,6,0.0,6
2783117333,2023-02-13,05:18:47,4,10,5,3,169.0,2
3515691158,2023-02-13,05:20:05,7,214,6,3,169.0,30
3515691158,2023-02-13,05:20:06,0,1,1,6,0.0,30
1123077410,2023-02-13,05:31:35,0,1,1,6,157.0,6
2818082108,2023-02-13,05:42:58,4,10,6,3,169.0,8
2818082108,2023-02-13,05:42:59,4,10,6,3,169.0,8
2818082108,2023-02-13,05:43:00,8,8,7,6,157.0,8
3260520308,2023-02-13,05:48:54,7,214,6,3,169.0,10
3260520308,2023-02-13,05:48:54,0,1,1,6,0.0,10
3635789254,2023-02-13,06:24:24,0,2,22,3,169.0,1
579663904,2023-02-13,06:24:29,4,10,6,3,169.0,2
3117523604,2023-02-13,07:28:10,7,214,6,3,169.0,34
3117523604,2023-02-13,07:28:10,0,1,1,6,0.0,34
3117523604,2023-02-13,07:56:41,7,214,6,3,169.0,34
3117523604,2023-02-13,07:56:42,0,1,1,6,0.0,34
3117523604,2023-02-13,08:03:27,7,214,6,3,169.0,34
3117523604,2023-02-13,08:03:27,0,1,1,6,0.0,34
3117523604,2023-02-13,08:26:50,7,214,6,3,169.0,34
3117523604,2023-02-13,08:26:50,0,1,1,6,0.0,34
3117523604,2023-02-13,08:49:24,7,214,6,3,169.0,34
3117523604,2023-02-13,08:49:24,0,1,1,6,0.0,34
3117523604,2023-02-13,09:22:51,7,214,6,3,169.0,34
3117523604,2023-02-13,09:22:52,0,1,1,6,0.0,34
3118953390,2023-02-13,09:29:50,4,488,6,3,169.0,2
